s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/25437709,16,Brat,This started out as a quick blurb for my wonderful friend Kara and it's now evolved into so much more with even more to come! People have always pitied you because you were stuck to the confines of your chair most of the time... but not Yoongi. He never treated you any differently than any of this other friends. Will your smart mouth bite off more than you can chew with him?,2020-07-22,2476,Explicit,F/M,In-Progress,AU | Aftercare | Consensual Sex | Daddy Kink | Double Penetration in One Hole | Drinking | Min Yoongi - Freeform | Oral Sex | Reader-Insert | Sex | Shameless Smut | handicap reader,Min Yoongi | Suga/Reader Series: Rosé Champagne AU [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/15035486,16,The Dark Side of the Moon,"You’re destined to be with one particular man for the rest of your life, but what happens when your trust in fate crumbles, when the doubts slowly float to the surface of your mind and when your heart starts longing for another man? You can try to ignore all of that, but it’s still there, just like the dark side of the moon.",2018-06-24,7964,Teen And Up Audiences,F/M,In-Progress,Angst | Fluff | Romance | Soulmate AU | best friend!yoongi,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/26550670,16,"Baby, are you home?",The peace you gave each other is what you both had been asking for.,2020-09-19,411,Teen And Up Audiences,F/M,Completed,Long-Term Relationship(s),Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18900400,16,Comfort in you,"You love Min Yoongi, obviously. He's the closest person to you and even though you might not spend much time together, everytime you see him you fall in love again and again.",2019-05-20,536,General Audiences,F/M,Completed,Established Relationship | Fluff | Forehead Kisses | Hugs | Love | Love Confessions | Sleepy Kisses | Warm and Fuzzy Feelings,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10542987,16,You Never Walk Alone,"When 2 of the most broken people meet and fix and help  each other grow. This is not your  typical love story, it’s a story of dreams, hardwork and youth. This is my first time writing a fanfic. Please leave a comment and constructive criticism is most welcome",2017-04-04,1381,General Audiences,F/M,Completed,,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/15136910,16,Temptation from Passion,How could he endure such temptation when it is a part of his job?,2018-07-02,1756,Teen And Up Audiences,F/M,Completed,Unresolved Sexual Tension,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11245299,16,Friday,Yoongi has been working hard and you offer a suggestion as a break.,2017-06-19,452,General Audiences,Other,Completed,Fluff | IU Friday | Lee Jieun | IU - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/19384645,16,Only Fools,"You had fallen in love with Min Yoongi, a man you could never have",2019-06-27,1802,General Audiences,F/M,In-Progress,Affairs | Angst | Cheating | Fluff | Fluff and Angst | Forbidden Love | Min Yoongi | Suga is Bad at Feelings,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/40177242,16,Bad at expression,Yoongi is a little dense and Y/N is bad at feelings,2022-07-09,2029,General Audiences,F/M,Completed,Namjoon’s a good brother | Soft Min Yoongi | Suga | Y/N Is Bad At Feelings,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11050005,16,Last Love,If he was given a chance to go back in time will he still choose me? I already know the answer to that even before our story started.,2017-05-31,1159,Not Rated,F/M,Completed,Angst | First Love | Last Love | Love at First Sight | Min Yoongi | Suga is Bad at Feelings | Tell Me | i don't know what else to tag because it is really short | not a happy ending?,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21502522,16,Girl You're Amazing,"When Yoongi meets Y/N for the first time, he senses there is something special about her.  Little does he know how amazing she really is.",2019-11-20,1389,Not Rated,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14245557,16,London,Y/n goes to London. Things happen.,2018-04-07,9000,Teen And Up Audiences,F/M,Completed,Fluff | Greek! Reader | Kissing,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: You said you don't really like clubs yet I seem to always find you in one [3]",yoongi,{'yoongi'}
https://golemlab.eu/graph/27953177,15,modern warfare,"you're an assassin hired and trained by time traveller Agust to kill the King, a tyrant that has ruled with an iron fist. you're almost to the finish line... but it's not as easy as you thought it would be. You find that the King is much more charming than you expected, and that Agust is hiding something. Will you be able to finish the job?",2020-12-15,3232,Mature,F/M,Completed,Alternate Universe - Daechwita (Agust D Music Video) | Choose Your Own Ending | Inspired by Daechwita (Agust D) | Song: Daechwita (Agust D) | gender neutral reader,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/28803462,15,Geography Project (Pt.1),"everyone has that one class that they hated the most and there was nothing in the world that could make that person like it. it was like a pain in the ass that just wouldn't go away. geography was that pain in the ass for y/n as it was a requirement for the junior to graduate the next academic year. with the help of her crush min yoongi and countless of youtube videos, maybe geography wasn't so bad after all.",2021-01-17,3751,Teen And Up Audiences,F/M,Completed,Drabble | Love | Min Yoongi | Suga is Bad at Feelings | One-Sided Attraction | Romance | Unrequited Crush | Unrequited Love,Min Yoongi | Suga/Reader Series: Geography Project [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/16707706,15,MY SAMURAI,He came out of nowhere. He was covered in blood. He had a sword..... .....and your heart.,2018-11-22,1737,Not Rated,F/M,Completed,Historical AU | Love | Samurai | Smut | bts imagines | bts smut | samurai Yoongi | yoongi x reader - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/20994272,15,Betrayed,"The love died down between you and Yoongi, but you stayed with him. The last thing you wanted was for him to find out the truth.",2019-10-12,1976,General Audiences,F/M,Completed,Anger | Angst | Anniversary | Break Up | Dating | Hobi - Freeform | Hurt | Min Yoongi - Freeform | Yoongi - Freeform | agust d | bangtan boys - Freeform | bts - Freeform | hoseok - Freeform | j-hope - Freeform | jung hoseok - Freeform | suga - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14149215,15,Fools,None,2018-03-30,6875,Mature,F/M,Completed,Angst | Fluff | yoongi is just really accepting,Min Yoongi | Suga/Reader Series: Bangtan series [9],yoongi,{'yoongi'}
https://golemlab.eu/graph/14865014,15,Ignored,"""I'll take you home,"" One simple phrase Yoongi says to help a poor kitty, but he didn't know it would bring him so much trouble. a servamp bts au",2018-06-06,223,General Audiences,F/M,In-Progress,Hybrid - Freeform | Kitty - Freeform | Servamps - Freeform | i don’t know what else to put,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11469306,15,"So Far Away, My First Love","“Dream, I will be here to see your creation and be with you in the future. Keep dreaming. Don’t give up on me, Yoongi. I’ll fight this, and you’ll fight too. I believe in you.”",2017-07-11,1190,General Audiences,F/M,Completed,Angst,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/41586654,15,Lullaby: Mikrokosmos,"Only one person can interrupt Yoongi while he works, and he will drop everything for her.",2022-09-09,661,General Audiences,F/M,Completed,Dad!Tan | Idol Min Yoongi | Suga | Parent AU | Parenthood,Min Yoongi | Suga/Reader Series: Messages From Satvrn [14],yoongi,{'yoongi'}
https://golemlab.eu/graph/26799025,15,red devil,the beast from another realm loves a mortal meta human {coss-posted from tumblr},2020-10-03,1345,Mature,F/M,Completed,Alternate Universe - Hellboy | Fluff | No edit we die like men | brief angst | meta human MC,Min Yoongi | Suga/Reader Series: the monster mash [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/12107772,15,Wigs Off!,friday night turns into sexy night.,2017-09-16,497,General Audiences,Gen,Completed,Crack | I'm really sorry | Marking | Smut | Wigs | agust d | baldness | gloss - Freeform | head sucking | suga - Freeform | yoongi gets mad,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/15785412,15,En Pointe,request: hello :) since yoongi likes photography i was wondering if you could write a scenarios where yoongis girlfriend is a dancer and he ask her to poser for some photos and do tricks and stuff like that and can you make it very fluffy please summary: your photography student boyfriend wants to take some pictures of you,2018-08-24,1203,General Audiences,F/F,Completed,Ballerina | Ballet | Dancing | dance,Min Yoongi | Suga/Reader Series: tumblr requests [12],yoongi,{'yoongi'}
https://golemlab.eu/graph/39915354,15,Royal at Heart,"Min Yoongi is the youngest prince of North Gyeongsang, and soon to be betrothed to Moon Byulyi, as it was set since infancy. However, your presence helps him to eventually reconsider and change his perspective. Of you especially. However, you have a secret. A secret you've sacrificed blood, sweat and tears to keep. Does the prince manage to break your walls or do you continue to live a lie?",2022-06-27,23661,General Audiences,F/M,In-Progress,Royalty,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11496579,14,Tell Me A Secret,You find yourself sitting in an old coffee shop with the brightly coloured haired man across from you. How had you even gotten here? “Tell me a secret.” ~ A chapter in a drabble series I have been working on for a while.,2017-07-14,494,Teen And Up Audiences,F/M,Completed,Emotional Hurt/Comfort | Friendship | Hurt/Comfort | Implied/Referenced Suicide | Mental Health Issues,"Min Yoongi | Suga/You Series: You and I, If We'reTogether, We Can Smile - 너와 나 함께라면 웃을 수 있으니까 [2]",yoongi,{'yoongi'}
https://golemlab.eu/graph/19785262,14,Yoongi: Hong Kong,Yoongi wants to send you to Hong Kong.,2019-07-13,459,Explicit,Other,Completed,"August D's ""Sending listeners to Hong Kong with [...] my tongue technology"" | Cypher pt. 3 (Killer) ""My flexible tongue movements will send them to Hong Kong [...]"" | Hong Kong only in the title | No Plot | Title inspired from Yoongi's raps: | extremely short",Min Yoongi | Suga/Reader Series: Happenings and Miscellaneous [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/15364098,14,Pretty when you cry,"You meet Yoon-Gi in your sophomore year of high school. Your love towards Yoon-Gi is something you couldn't have ever imagined. To you Yoon-Gi is everything, he is your whole world. That's the beginning of your unhealthy relationship. I got inspiration from a song, Pretty when you cry by Lana Del Rey. English isn't my first language so please forgive me for any grammar mistakes.",2018-07-20,943,Explicit,F/M,Completed,Blood | Obsession | Other Additional Tags to Be Added | Smut | Unhealthy Relationships | Violence | trigger warning,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/27190459,14,infatuation | m.yg,"“You ran away from your home but you never went back. I`ll never too.” In which, your home was Yoongi but his wasn`t.",2020-10-25,1630,General Audiences,F/M,Completed,very angsty | yoongi & reader in an unrequited love | yoongi is kind of douche here but :/,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/35513707,14,better man,"maybe if he had been a better man, then you’d still be together.",2021-12-05,900,General Audiences,F/M,Completed,Breakup AU | based off taylor's song | def not based on personal experiences hahahahaha what | i needed the album a whole month earlier ms swift but its oki | its just a lil something,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23385457,14,🏖 Beach House 🏖,You & your boyfriend Yoongi spend the weekend at a rented beach house,2020-03-29,1558,Explicit,F/M,Completed,Alternate Universe | Creampie | Cunnilingus | Fluff | Long Term Relationship | Oral Sex | Smut | Sweet Yoongi | Unprotected Sex | Vaginal Sex | yoongi has a good dick | yoongi is a sweetheart,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/33571423,14,Out of Focus,"He was tempting in all the ways you tried to ignore. Skillful and risky. One brief moment repeated in your mind. You knew, there was nothing that would stop your body from giving in. Not this time.",2021-08-30,1981,Mature,F/M,Completed,Alcohol | Masturbation Interruptus | Mutual Pining | Photography | Sex in a Bangtan Boys | BTS Studio | Vaginal Fingering,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/19169773,14,A Midnight Drive,Yoongi gives in to your request for a midnight drive.,2019-06-10,1009,Teen And Up Audiences,Gen,Completed,Fluff | Fluff without Plot,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/24037048,14,A Phone Call Away,"You had a bad day today, but Min Yoongi was always a phone call away.",2020-05-06,521,Not Rated,Gen,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23338285,14,Visit - myg,You bring a lunch for your darling boyfriend and some hopeful sexy time,2020-03-27,1085,Mature,Other,Completed,Cute Min yoongi | Domestic Fluff | Eventual Smut | Fluff | Grinding | Making Out | Producer Min Yoongi | Suga | Smut | studio,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25454689,14,Music Magic,"While hanging out with Yoongi in his studio, he steps away for a meeting and you decide to have a little fun.",2020-06-12,514,Teen And Up Audiences,F/M,Completed,Mixtape | Music | Music Studio | Producer Min Yoongi | Suga | Production: Any | Recording | Singing | bangtan - Freeform | bts - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25469941,14,Shadow | SUGA,"“Are you a doctor?” he asked you as soon as your done with the check-up. “I’d like to think so.” More like, am I still a doctor?",2020-07-23,2220,Not Rated,F/M,Completed,BTS as Assassins | Brief Interaction | Bts freeform | Min Yoongi | Suga-centric | PDnim Mentioned | bad at tags | slight AU,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/36884827,14,Frosting,A nice twist to the end of a shitty day,2022-02-04,1542,Mature,F/M,Completed,Domestic | Established Relationship | Explicit Language | Fluff and Smut | Kitchen Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
